5 DIgit NTD ID,Agency,Organization Type,Mode,Type of Service,Rail (Y/N),Primary UZA Code,Primary UZA Name,Primary UZA Sq Miles,Primary UZA Population,Service Area Sq Miles,Service Area Population,Year,Month,Vehicles,Vehicle Revenue Miles,Vehicle Revenue Hours,Ridership,Total Events,Total Fatalities,Total Injuries
40159,Regional Transportation Authority,Independent Public Agency or Authority of Transit Service,CR,PT,True,44.0,"Nashville-Davidson, TN",563.0,969587.0,750.0,1583115.0,2016,8,7,18011,705,25928,0,0,0
40159,Regional Transportation Authority,Independent Public Agency or Authority of Transit Service,CR,PT,True,44.0,"Nashville-Davidson, TN",563.0,969587.0,750.0,1583115.0,2016,9,7,17190,693,26601,0,0,0
40159,Regional Transportation Authority,Independent Public Agency or Authority of Transit Service,CR,PT,True,44.0,"Nashville-Davidson, TN",563.0,969587.0,750.0,1583115.0,2016,10,7,17368,724,26754,0,0,0
40159,Regional Transportation Authority,Independent Public Agency or Authority of Transit Service,CR,PT,True,44.0,"Nashville-Davidson, TN",563.0,969587.0,750.0,1583115.0,2016,11,7,16745,644,24224,0,0,0
40159,Regional Transportation Authority,Independent Public Agency or Authority of Transit Service,CR,PT,True,44.0,"Nashville-Davidson, TN",563.0,969587.0,750.0,1583115.0,2016,12,7,17190,693,21814,0,0,0
40159,Regional Transportation Authority,Independent Public Agency or Authority of Transit Service,CR,PT,True,44.0,"Nashville-Davidson, TN",563.0,969587.0,750.0,1583115.0,2017,1,7,15988,617,23668,0,0,0
40159,Regional Transportation Authority,Independent Public Agency or Authority of Transit Service,CR,PT,True,44.0,"Nashville-Davidson, TN",563.0,969587.0,750.0,1583115.0,2017,2,7,15676,571,21924,0,0,0
40159,Regional Transportation Authority,Independent Public Agency or Authority of Transit Service,CR,PT,True,44.0,"Nashville-Davidson, TN",563.0,969587.0,750.0,1583115.0,2017,3,7,18081,660,26151,0,0,0
40159,Regional Transportation Authority,Independent Public Agency or Authority of Transit Service,CR,PT,True,44.0,"Nashville-Davidson, TN",563.0,969587.0,750.0,1583115.0,2017,4,7,15863,601,22576,0,0,0
40159,Regional Transportation Authority,Independent Public Agency or Authority of Transit Service,CR,PT,True,44.0,"Nashville-Davidson, TN",563.0,969587.0,750.0,1583115.0,2017,5,7,17190,624,25041,0,0,0
40159,Regional Transportation Authority,Independent Public Agency or Authority of Transit Service,CR,PT,True,44.0,"Nashville-Davidson, TN",563.0,969587.0,750.0,1583115.0,2017,6,7,18259,759,26968,0,0,0
40159,Regional Transportation Authority,Independent Public Agency or Authority of Transit Service,VP,PT,False,44.0,"Nashville-Davidson, TN",563.0,969587.0,750.0,1583115.0,2016,7,31,51962,1174,11049,0,0,0
40159,Regional Transportation Authority,Independent Public Agency or Authority of Transit Service,VP,PT,False,44.0,"Nashville-Davidson, TN",563.0,969587.0,750.0,1583115.0,2016,8,33,55476,1283,12497,0,0,0
40159,Regional Transportation Authority,Independent Public Agency or Authority of Transit Service,VP,PT,False,44.0,"Nashville-Davidson, TN",563.0,969587.0,750.0,1583115.0,2016,9,33,52066,1206,11600,0,0,0
40159,Regional Transportation Authority,Independent Public Agency or Authority of Transit Service,VP,PT,False,44.0,"Nashville-Davidson, TN",563.0,969587.0,750.0,1583115.0,2016,10,33,49413,1132,11078,0,0,0
40159,Regional Transportation Authority,Independent Public Agency or Authority of Transit Service,VP,PT,False,44.0,"Nashville-Davidson, TN",563.0,969587.0,750.0,1583115.0,2016,11,32,50594,1163,10603,0,0,0
40159,Regional Transportation Authority,Independent Public Agency or Authority of Transit Service,VP,PT,False,44.0,"Nashville-Davidson, TN",563.0,969587.0,750.0,1583115.0,2016,12,32,48076,1125,10892,0,0,0
40159,Regional Transportation Authority,Independent Public Agency or Authority of Transit Service,VP,PT,False,44.0,"Nashville-Davidson, TN",563.0,969587.0,750.0,1583115.0,2017,1,31,48887,1146,11335,0,0,0
40159,Regional Transportation Authority,Independent Public Agency or Authority of Transit Service,VP,PT,False,44.0,"Nashville-Davidson, TN",563.0,969587.0,750.0,1583115.0,2017,2,31,49669,1164,10200,0,0,0
40159,Regional Transportation Authority,Independent Public Agency or Authority of Transit Service,VP,PT,False,44.0,"Nashville-Davidson, TN",563.0,969587.0,750.0,1583115.0,2017,3,31,55972,1305,11986,0,0,0
40159,Regional Transportation Authority,Independent Public Agency or Authority of Transit Service,VP,PT,False,44.0,"Nashville-Davidson, TN",563.0,969587.0,750.0,1583115.0,2017,4,31,50738,1205,10583,0,0,0
40159,Regional Transportation Authority,Independent Public Agency or Authority of Transit Service,VP,PT,False,44.0,"Nashville-Davidson, TN",563.0,969587.0,750.0,1583115.0,2017,5,32,56990,1350,12160,0,0,0
40159,Regional Transportation Authority,Independent Public Agency or Authority of Transit Service,VP,PT,False,44.0,"Nashville-Davidson, TN",563.0,969587.0,750.0,1583115.0,2017,6,31,52783,1237,11312,0,0,0
40159,Regional Transportation Authority,Independent Public Agency or Authority of Transit Service,CB,PT,False,44.0,"Nashville-Davidson, TN",563.0,969587.0,750.0,1583115.0,2016,7,18,26241,776,14614,0,0,0
40159,Regional Transportation Authority,Independent Public Agency or Authority of Transit Service,CB,PT,False,44.0,"Nashville-Davidson, TN",563.0,969587.0,750.0,1583115.0,2016,8,18,28368,939,18280,0,0,0
40159,Regional Transportation Authority,Independent Public Agency or Authority of Transit Service,CB,PT,False,44.0,"Nashville-Davidson, TN",563.0,969587.0,750.0,1583115.0,2016,9,18,25901,858,16310,0,0,0
40159,Regional Transportation Authority,Independent Public Agency or Authority of Transit Service,CB,PT,False,44.0,"Nashville-Davidson, TN",563.0,969587.0,750.0,1583115.0,2016,10,19,26779,887,16348,0,0,0
40159,Regional Transportation Authority,Independent Public Agency or Authority of Transit Service,CB,PT,False,44.0,"Nashville-Davidson, TN",563.0,969587.0,750.0,1583115.0,2016,11,19,27362,908,15140,0,0,0
40159,Regional Transportation Authority,Independent Public Agency or Authority of Transit Service,CB,PT,False,44.0,"Nashville-Davidson, TN",563.0,969587.0,750.0,1583115.0,2016,12,19,28744,932,14679,0,0,0
40159,Regional Transportation Authority,Independent Public Agency or Authority of Transit Service,CB,PT,False,44.0,"Nashville-Davidson, TN",563.0,969587.0,750.0,1583115.0,2017,1,19,27369,887,16291,0,0,0
40159,Regional Transportation Authority,Independent Public Agency or Authority of Transit Service,CB,PT,False,44.0,"Nashville-Davidson, TN",563.0,969587.0,750.0,1583115.0,2017,2,19,27398,888,16206,0,0,0
40159,Regional Transportation Authority,Independent Public Agency or Authority of Transit Service,CB,PT,False,44.0,"Nashville-Davidson, TN",563.0,969587.0,750.0,1583115.0,2017,3,19,31231,1015,17553,0,0,0
40159,Regional Transportation Authority,Independent Public Agency or Authority of Transit Service,CB,PT,False,44.0,"Nashville-Davidson, TN",563.0,969587.0,750.0,1583115.0,2017,4,19,30371,998,15171,0,0,0
40159,Regional Transportation Authority,Independent Public Agency or Authority of Transit Service,CB,PT,False,44.0,"Nashville-Davidson, TN",563.0,969587.0,750.0,1583115.0,2017,5,19,31282,1036,17330,0,0,0
40159,Regional Transportation Authority,Independent Public Agency or Authority of Transit Service,CB,PT,False,44.0,"Nashville-Davidson, TN",563.0,969587.0,750.0,1583115.0,2017,6,19,29993,995,17026,0,0,0
40004,Metropolitan Transit Authority,Independent Public Agency or Authority of Transit Service,MB,DO,False,44.0,"Nashville-Davidson, TN",563.0,969587.0,484.0,691243.0,2017,7,149,512915,41805,659466,1,0,2
40004,Metropolitan Transit Authority,Independent Public Agency or Authority of Transit Service,MB,DO,False,44.0,"Nashville-Davidson, TN",563.0,969587.0,484.0,691243.0,2017,9,149,505651,41225,826525,1,0,4
40004,Metropolitan Transit Authority,Independent Public Agency or Authority of Transit Service,MB,DO,False,44.0,"Nashville-Davidson, TN",563.0,969587.0,484.0,691243.0,2017,10,153,550164,45665,852671,1,0,6
40004,Metropolitan Transit Authority,Independent Public Agency or Authority of Transit Service,MB,DO,False,44.0,"Nashville-Davidson, TN",563.0,969587.0,484.0,691243.0,2017,11,153,529084,43930,795889,2,1,2
40004,Metropolitan Transit Authority,Independent Public Agency or Authority of Transit Service,MB,DO,False,44.0,"Nashville-Davidson, TN",563.0,969587.0,484.0,691243.0,2017,12,153,526068,43768,711180,1,0,2
40004,Metropolitan Transit Authority,Independent Public Agency or Authority of Transit Service,MB,DO,False,44.0,"Nashville-Davidson, TN",563.0,969587.0,484.0,691243.0,2018,1,153,536130,44567,721430,1,0,1
40004,Metropolitan Transit Authority,Independent Public Agency or Authority of Transit Service,MB,DO,False,44.0,"Nashville-Davidson, TN",563.0,969587.0,484.0,691243.0,2018,2,153,496777,41278,742023,1,0,1
40004,Metropolitan Transit Authority,Independent Public Agency or Authority of Transit Service,MB,DO,False,44.0,"Nashville-Davidson, TN",563.0,969587.0,484.0,691243.0,2018,3,153,549797,45694,825433,1,0,7
40004,Metropolitan Transit Authority,Independent Public Agency or Authority of Transit Service,MB,DO,False,44.0,"Nashville-Davidson, TN",563.0,969587.0,484.0,691243.0,2018,4,153,525958,43728,784775,1,0,1
40004,Metropolitan Transit Authority,Independent Public Agency or Authority of Transit Service,MB,DO,False,44.0,"Nashville-Davidson, TN",563.0,969587.0,484.0,691243.0,2018,5,153,546143,45403,830075,1,0,5
40004,Metropolitan Transit Authority,Independent Public Agency or Authority of Transit Service,DR,DO,False,44.0,"Nashville-Davidson, TN",563.0,969587.0,484.0,691243.0,2018,6,63,183792,12496,25764,1,0,1
40004,Metropolitan Transit Authority,Independent Public Agency or Authority of Transit Service,MB,DO,False,44.0,"Nashville-Davidson, TN",563.0,969587.0,484.0,691243.0,2018,6,153,523146,43370,742962,4,1,11
40178,The Transportation Management Association Group,Private Provider Reporting on Behalf of a Public Entity,VP,DO,False,44.0,"Nashville-Davidson, TN",563.0,969587.0,7505.0,1978890.0,2017,7,21,36308,842,6746,0,0,0
40178,The Transportation Management Association Group,Private Provider Reporting on Behalf of a Public Entity,VP,DO,False,44.0,"Nashville-Davidson, TN",563.0,969587.0,7505.0,1978890.0,2017,8,23,42727,984,8617,0,0,0
40178,The Transportation Management Association Group,Private Provider Reporting on Behalf of a Public Entity,VP,DO,False,44.0,"Nashville-Davidson, TN",563.0,969587.0,7505.0,1978890.0,2017,9,23,39422,878,10553,0,0,0
40178,The Transportation Management Association Group,Private Provider Reporting on Behalf of a Public Entity,VP,DO,False,44.0,"Nashville-Davidson, TN",563.0,969587.0,7505.0,1978890.0,2017,10,23,42652,958,9217,0,0,0
40178,The Transportation Management Association Group,Private Provider Reporting on Behalf of a Public Entity,VP,DO,False,44.0,"Nashville-Davidson, TN",563.0,969587.0,7505.0,1978890.0,2017,11,24,38999,896,9174,0,0,0
40178,The Transportation Management Association Group,Private Provider Reporting on Behalf of a Public Entity,VP,DO,False,44.0,"Nashville-Davidson, TN",563.0,969587.0,7505.0,1978890.0,2017,12,25,42558,1005,7658,0,0,0
40178,The Transportation Management Association Group,Private Provider Reporting on Behalf of a Public Entity,VP,DO,False,44.0,"Nashville-Davidson, TN",563.0,969587.0,7505.0,1978890.0,2018,1,26,44378,1058,9088,0,0,0
40178,The Transportation Management Association Group,Private Provider Reporting on Behalf of a Public Entity,VP,DO,False,44.0,"Nashville-Davidson, TN",563.0,969587.0,7505.0,1978890.0,2018,2,27,43449,1081,8845,0,0,0
40178,The Transportation Management Association Group,Private Provider Reporting on Behalf of a Public Entity,VP,DO,False,44.0,"Nashville-Davidson, TN",563.0,969587.0,7505.0,1978890.0,2018,3,28,48970,1416,10144,0,0,0
40178,The Transportation Management Association Group,Private Provider Reporting on Behalf of a Public Entity,VP,DO,False,44.0,"Nashville-Davidson, TN",563.0,969587.0,7505.0,1978890.0,2018,4,27,49042,1420,8481,0,0,0
40178,The Transportation Management Association Group,Private Provider Reporting on Behalf of a Public Entity,VP,DO,False,44.0,"Nashville-Davidson, TN",563.0,969587.0,7505.0,1978890.0,2018,5,28,50344,1428,10317,0,0,0
40178,The Transportation Management Association Group,Private Provider Reporting on Behalf of a Public Entity,VP,DO,False,44.0,"Nashville-Davidson, TN",563.0,969587.0,7505.0,1978890.0,2018,6,27,47481,1381,8372,0,0,0
40004,Metropolitan Transit Authority,Independent Public Agency or Authority of Transit Service,DR,DO,False,44.0,"Nashville-Davidson, TN",563.0,969587.0,484.0,691243.0,2017,7,63,183614,12545,24884,0,0,0
40004,Metropolitan Transit Authority,Independent Public Agency or Authority of Transit Service,DR,DO,False,44.0,"Nashville-Davidson, TN",563.0,969587.0,484.0,691243.0,2017,8,63,198080,13812,28064,0,0,0
40004,Metropolitan Transit Authority,Independent Public Agency or Authority of Transit Service,DR,DO,False,44.0,"Nashville-Davidson, TN",563.0,969587.0,484.0,691243.0,2017,9,63,184323,12566,25702,0,0,0
40004,Metropolitan Transit Authority,Independent Public Agency or Authority of Transit Service,DR,DO,False,44.0,"Nashville-Davidson, TN",563.0,969587.0,484.0,691243.0,2017,10,63,199483,13418,28134,0,0,0
40004,Metropolitan Transit Authority,Independent Public Agency or Authority of Transit Service,DR,DO,False,44.0,"Nashville-Davidson, TN",563.0,969587.0,484.0,691243.0,2017,11,63,189031,12843,26900,0,0,0
40004,Metropolitan Transit Authority,Independent Public Agency or Authority of Transit Service,DR,DO,False,44.0,"Nashville-Davidson, TN",563.0,969587.0,484.0,691243.0,2017,12,63,180382,12336,25205,0,0,0
40004,Metropolitan Transit Authority,Independent Public Agency or Authority of Transit Service,DR,DO,False,44.0,"Nashville-Davidson, TN",563.0,969587.0,484.0,691243.0,2018,1,63,180286,12367,24177,0,0,0
40004,Metropolitan Transit Authority,Independent Public Agency or Authority of Transit Service,DR,DO,False,44.0,"Nashville-Davidson, TN",563.0,969587.0,484.0,691243.0,2018,2,63,173875,11938,25539,0,0,0
40004,Metropolitan Transit Authority,Independent Public Agency or Authority of Transit Service,DR,DO,False,44.0,"Nashville-Davidson, TN",563.0,969587.0,484.0,691243.0,2018,3,63,194736,13310,27884,0,0,0
40004,Metropolitan Transit Authority,Independent Public Agency or Authority of Transit Service,DR,DO,False,44.0,"Nashville-Davidson, TN",563.0,969587.0,484.0,691243.0,2018,4,63,190189,12934,26842,0,0,0
40004,Metropolitan Transit Authority,Independent Public Agency or Authority of Transit Service,DR,DO,False,44.0,"Nashville-Davidson, TN",563.0,969587.0,484.0,691243.0,2018,5,63,192462,13260,27322,0,0,0
40004,Metropolitan Transit Authority,Independent Public Agency or Authority of Transit Service,MB,DO,False,44.0,"Nashville-Davidson, TN",563.0,969587.0,484.0,691243.0,2017,8,149,547676,44554,849897,0,0,0
40004,Metropolitan Transit Authority,Independent Public Agency or Authority of Transit Service,DR,TX,False,44.0,"Nashville-Davidson, TN",563.0,969587.0,484.0,691243.0,2017,7,50,92858,3452,11055,0,0,0
40004,Metropolitan Transit Authority,Independent Public Agency or Authority of Transit Service,DR,TX,False,44.0,"Nashville-Davidson, TN",563.0,969587.0,484.0,691243.0,2017,8,50,102626,3802,11928,0,0,0
40004,Metropolitan Transit Authority,Independent Public Agency or Authority of Transit Service,DR,TX,False,44.0,"Nashville-Davidson, TN",563.0,969587.0,484.0,691243.0,2017,9,50,102654,3818,12256,0,0,0
40004,Metropolitan Transit Authority,Independent Public Agency or Authority of Transit Service,DR,TX,False,44.0,"Nashville-Davidson, TN",563.0,969587.0,484.0,691243.0,2017,10,50,110194,4109,12781,0,0,0
40004,Metropolitan Transit Authority,Independent Public Agency or Authority of Transit Service,DR,TX,False,44.0,"Nashville-Davidson, TN",563.0,969587.0,484.0,691243.0,2017,11,50,102603,3776,11471,0,0,0
40004,Metropolitan Transit Authority,Independent Public Agency or Authority of Transit Service,DR,TX,False,44.0,"Nashville-Davidson, TN",563.0,969587.0,484.0,691243.0,2017,12,50,93187,3422,10502,0,0,0
40004,Metropolitan Transit Authority,Independent Public Agency or Authority of Transit Service,DR,TX,False,44.0,"Nashville-Davidson, TN",563.0,969587.0,484.0,691243.0,2018,1,50,78135,2565,8546,0,0,0
40004,Metropolitan Transit Authority,Independent Public Agency or Authority of Transit Service,DR,TX,False,44.0,"Nashville-Davidson, TN",563.0,969587.0,484.0,691243.0,2018,2,50,99295,3128,10889,0,0,0
40004,Metropolitan Transit Authority,Independent Public Agency or Authority of Transit Service,DR,TX,False,44.0,"Nashville-Davidson, TN",563.0,969587.0,484.0,691243.0,2018,3,50,105319,3247,11390,0,0,0
40004,Metropolitan Transit Authority,Independent Public Agency or Authority of Transit Service,DR,TX,False,44.0,"Nashville-Davidson, TN",563.0,969587.0,484.0,691243.0,2018,4,50,86886,2567,9278,0,0,0
40004,Metropolitan Transit Authority,Independent Public Agency or Authority of Transit Service,DR,TX,False,44.0,"Nashville-Davidson, TN",563.0,969587.0,484.0,691243.0,2018,5,50,80865,2466,9658,0,0,0
40004,Metropolitan Transit Authority,Independent Public Agency or Authority of Transit Service,DR,TX,False,44.0,"Nashville-Davidson, TN",563.0,969587.0,484.0,691243.0,2018,6,50,76926,2694,9318,0,0,0
40159,Regional Transportation Authority,Independent Public Agency or Authority of Transit Service,CR,PT,True,44.0,"Nashville-Davidson, TN",563.0,969587.0,750.0,1583115.0,2017,7,8,16112,633,24236,0,0,0
40159,Regional Transportation Authority,Independent Public Agency or Authority of Transit Service,CR,PT,True,44.0,"Nashville-Davidson, TN",563.0,969587.0,750.0,1583115.0,2017,8,8,18321,705,26500,0,0,0
40159,Regional Transportation Authority,Independent Public Agency or Authority of Transit Service,CR,PT,True,44.0,"Nashville-Davidson, TN",563.0,969587.0,750.0,1583115.0,2017,9,8,16745,695,24573,0,0,0
40159,Regional Transportation Authority,Independent Public Agency or Authority of Transit Service,CR,PT,True,44.0,"Nashville-Davidson, TN",563.0,969587.0,750.0,1583115.0,2017,10,8,17502,680,27973,0,0,0
40159,Regional Transportation Authority,Independent Public Agency or Authority of Transit Service,CR,PT,True,44.0,"Nashville-Davidson, TN",563.0,969587.0,750.0,1583115.0,2017,11,8,17056,684,25528,0,0,0
40159,Regional Transportation Authority,Independent Public Agency or Authority of Transit Service,CR,PT,True,44.0,"Nashville-Davidson, TN",563.0,969587.0,750.0,1583115.0,2017,12,8,17556,745,23974,0,0,0
40159,Regional Transportation Authority,Independent Public Agency or Authority of Transit Service,CR,PT,True,44.0,"Nashville-Davidson, TN",563.0,969587.0,750.0,1583115.0,2018,1,8,16433,598,23794,0,0,0
40159,Regional Transportation Authority,Independent Public Agency or Authority of Transit Service,CR,PT,True,44.0,"Nashville-Davidson, TN",563.0,969587.0,750.0,1583115.0,2018,2,8,15676,571,23573,0,0,0
40159,Regional Transportation Authority,Independent Public Agency or Authority of Transit Service,CR,PT,True,44.0,"Nashville-Davidson, TN",563.0,969587.0,750.0,1583115.0,2018,3,8,17324,633,26290,0,0,0
40159,Regional Transportation Authority,Independent Public Agency or Authority of Transit Service,CR,PT,True,44.0,"Nashville-Davidson, TN",563.0,969587.0,750.0,1583115.0,2018,4,8,16713,628,25936,0,0,0
40159,Regional Transportation Authority,Independent Public Agency or Authority of Transit Service,CR,PT,True,44.0,"Nashville-Davidson, TN",563.0,969587.0,750.0,1583115.0,2018,5,8,17190,624,25917,0,0,0
40159,Regional Transportation Authority,Independent Public Agency or Authority of Transit Service,CR,PT,True,44.0,"Nashville-Davidson, TN",563.0,969587.0,750.0,1583115.0,2018,6,8,16567,607,24709,0,0,0
40159,Regional Transportation Authority,Independent Public Agency or Authority of Transit Service,VP,PT,False,44.0,"Nashville-Davidson, TN",563.0,969587.0,750.0,1583115.0,2017,7,30,46425,1084,9899,0,0,0
40159,Regional Transportation Authority,Independent Public Agency or Authority of Transit Service,VP,PT,False,44.0,"Nashville-Davidson, TN",563.0,969587.0,750.0,1583115.0,2017,8,29,48814,1150,10219,0,0,0
40159,Regional Transportation Authority,Independent Public Agency or Authority of Transit Service,VP,PT,False,44.0,"Nashville-Davidson, TN",563.0,969587.0,750.0,1583115.0,2017,9,28,43639,1023,8986,0,0,0
40159,Regional Transportation Authority,Independent Public Agency or Authority of Transit Service,VP,PT,False,44.0,"Nashville-Davidson, TN",563.0,969587.0,750.0,1583115.0,2017,10,29,45312,1055,9902,0,0,0
40159,Regional Transportation Authority,Independent Public Agency or Authority of Transit Service,VP,PT,False,44.0,"Nashville-Davidson, TN",563.0,969587.0,750.0,1583115.0,2017,11,28,44180,1018,9757,0,0,0
40159,Regional Transportation Authority,Independent Public Agency or Authority of Transit Service,VP,PT,False,44.0,"Nashville-Davidson, TN",563.0,969587.0,750.0,1583115.0,2017,12,27,40994,959,8906,0,0,0
40159,Regional Transportation Authority,Independent Public Agency or Authority of Transit Service,VP,PT,False,44.0,"Nashville-Davidson, TN",563.0,969587.0,750.0,1583115.0,2018,1,29,46851,1076,10616,0,0,0
40159,Regional Transportation Authority,Independent Public Agency or Authority of Transit Service,VP,PT,False,44.0,"Nashville-Davidson, TN",563.0,969587.0,750.0,1583115.0,2018,2,29,46046,1061,9515,0,0,0
40159,Regional Transportation Authority,Independent Public Agency or Authority of Transit Service,VP,PT,False,44.0,"Nashville-Davidson, TN",563.0,969587.0,750.0,1583115.0,2018,3,29,54056,1251,10569,0,0,0
40159,Regional Transportation Authority,Independent Public Agency or Authority of Transit Service,VP,PT,False,44.0,"Nashville-Davidson, TN",563.0,969587.0,750.0,1583115.0,2018,4,29,52442,1190,10723,0,0,0
40159,Regional Transportation Authority,Independent Public Agency or Authority of Transit Service,VP,PT,False,44.0,"Nashville-Davidson, TN",563.0,969587.0,750.0,1583115.0,2018,5,29,53945,1236,11357,0,0,0
40159,Regional Transportation Authority,Independent Public Agency or Authority of Transit Service,VP,PT,False,44.0,"Nashville-Davidson, TN",563.0,969587.0,750.0,1583115.0,2018,6,28,46072,1031,10075,0,0,0
40159,Regional Transportation Authority,Independent Public Agency or Authority of Transit Service,CB,PT,False,44.0,"Nashville-Davidson, TN",563.0,969587.0,750.0,1583115.0,2017,7,19,28658,949,15676,0,0,0
40159,Regional Transportation Authority,Independent Public Agency or Authority of Transit Service,CB,PT,False,44.0,"Nashville-Davidson, TN",563.0,969587.0,750.0,1583115.0,2017,8,19,30799,1025,18862,0,0,0
40159,Regional Transportation Authority,Independent Public Agency or Authority of Transit Service,CB,PT,False,44.0,"Nashville-Davidson, TN",563.0,969587.0,750.0,1583115.0,2017,9,19,28909,960,16545,0,0,0
40159,Regional Transportation Authority,Independent Public Agency or Authority of Transit Service,CB,PT,False,44.0,"Nashville-Davidson, TN",563.0,969587.0,750.0,1583115.0,2017,10,19,30493,1003,16910,0,0,0
40159,Regional Transportation Authority,Independent Public Agency or Authority of Transit Service,CB,PT,False,44.0,"Nashville-Davidson, TN",563.0,969587.0,750.0,1583115.0,2017,11,19,30433,1003,15084,0,0,0
40159,Regional Transportation Authority,Independent Public Agency or Authority of Transit Service,CB,PT,False,44.0,"Nashville-Davidson, TN",563.0,969587.0,750.0,1583115.0,2017,12,19,30344,998,13454,0,0,0
40159,Regional Transportation Authority,Independent Public Agency or Authority of Transit Service,CB,PT,False,44.0,"Nashville-Davidson, TN",563.0,969587.0,750.0,1583115.0,2018,1,19,31831,1048,14747,0,0,0
40159,Regional Transportation Authority,Independent Public Agency or Authority of Transit Service,CB,PT,False,44.0,"Nashville-Davidson, TN",563.0,969587.0,750.0,1583115.0,2018,2,19,30696,998,14981,0,0,0
40159,Regional Transportation Authority,Independent Public Agency or Authority of Transit Service,CB,PT,False,44.0,"Nashville-Davidson, TN",563.0,969587.0,750.0,1583115.0,2018,3,19,30430,989,16386,0,0,0
40159,Regional Transportation Authority,Independent Public Agency or Authority of Transit Service,CB,PT,False,44.0,"Nashville-Davidson, TN",563.0,969587.0,750.0,1583115.0,2018,4,19,28360,927,16417,0,0,0
40159,Regional Transportation Authority,Independent Public Agency or Authority of Transit Service,CB,PT,False,44.0,"Nashville-Davidson, TN",563.0,969587.0,750.0,1583115.0,2018,5,19,31116,1015,16044,0,0,0
40159,Regional Transportation Authority,Independent Public Agency or Authority of Transit Service,CB,PT,False,44.0,"Nashville-Davidson, TN",563.0,969587.0,750.0,1583115.0,2018,6,19,30783,1002,15733,0,0,0
40178,The Transportation Management Association Group,Private Provider Reporting on Behalf of a Public Entity,VP,DO,False,44.0,"Nashville-Davidson, TN",563.0,969587.0,7505.0,1978890.0,2018,10,28,50048,1281,12597,1,0,10
40178,The Transportation Management Association Group,Private Provider Reporting on Behalf of a Public Entity,VP,DO,False,44.0,"Nashville-Davidson, TN",563.0,969587.0,7505.0,1978890.0,2018,7,27,46757,1092,8657,0,0,0
40178,The Transportation Management Association Group,Private Provider Reporting on Behalf of a Public Entity,VP,DO,False,44.0,"Nashville-Davidson, TN",563.0,969587.0,7505.0,1978890.0,2018,8,29,54457,1262,10621,0,0,0
40178,The Transportation Management Association Group,Private Provider Reporting on Behalf of a Public Entity,VP,DO,False,44.0,"Nashville-Davidson, TN",563.0,969587.0,7505.0,1978890.0,2018,9,29,49109,1124,11697,0,0,0
40178,The Transportation Management Association Group,Private Provider Reporting on Behalf of a Public Entity,VP,DO,False,44.0,"Nashville-Davidson, TN",563.0,969587.0,7505.0,1978890.0,2018,11,29,47319,1055,10323,0,0,0
40178,The Transportation Management Association Group,Private Provider Reporting on Behalf of a Public Entity,VP,DO,False,44.0,"Nashville-Davidson, TN",563.0,969587.0,7505.0,1978890.0,2018,12,31,46023,1167,8834,0,0,0
40178,The Transportation Management Association Group,Private Provider Reporting on Behalf of a Public Entity,VP,DO,False,44.0,"Nashville-Davidson, TN",563.0,969587.0,7505.0,1978890.0,2019,1,30,54456,1324,11310,0,0,0
40178,The Transportation Management Association Group,Private Provider Reporting on Behalf of a Public Entity,VP,DO,False,44.0,"Nashville-Davidson, TN",563.0,969587.0,7505.0,1978890.0,2019,2,33,52086,1196,11412,0,0,0
40178,The Transportation Management Association Group,Private Provider Reporting on Behalf of a Public Entity,VP,DO,False,44.0,"Nashville-Davidson, TN",563.0,969587.0,7505.0,1978890.0,2019,3,30,54075,1255,10409,0,0,0
40178,The Transportation Management Association Group,Private Provider Reporting on Behalf of a Public Entity,VP,DO,False,44.0,"Nashville-Davidson, TN",563.0,969587.0,7505.0,1978890.0,2019,4,27,49754,1241,9738,0,0,0
40178,The Transportation Management Association Group,Private Provider Reporting on Behalf of a Public Entity,VP,DO,False,44.0,"Nashville-Davidson, TN",563.0,969587.0,7505.0,1978890.0,2019,5,26,44623,1275,8774,0,0,0
40178,The Transportation Management Association Group,Private Provider Reporting on Behalf of a Public Entity,VP,DO,False,44.0,"Nashville-Davidson, TN",563.0,969587.0,7505.0,1978890.0,2019,6,30,46514,1168,8563,0,0,0
40159,Regional Transportation Authority,Independent Public Agency or Authority of Transit Service,CB,PT,False,44.0,"Nashville-Davidson, TN",563.0,969587.0,750.0,1583115.0,2019,1,19,27021,906,16279,1,0,0
40159,Regional Transportation Authority,Independent Public Agency or Authority of Transit Service,CB,PT,False,44.0,"Nashville-Davidson, TN",563.0,969587.0,750.0,1583115.0,2018,7,19,27057,904,15346,0,0,0
40159,Regional Transportation Authority,Independent Public Agency or Authority of Transit Service,CB,PT,False,44.0,"Nashville-Davidson, TN",563.0,969587.0,750.0,1583115.0,2018,8,19,29721,996,17066,0,0,0
40159,Regional Transportation Authority,Independent Public Agency or Authority of Transit Service,CB,PT,False,44.0,"Nashville-Davidson, TN",563.0,969587.0,750.0,1583115.0,2018,9,19,24579,824,14366,0,0,0
40159,Regional Transportation Authority,Independent Public Agency or Authority of Transit Service,CB,PT,False,44.0,"Nashville-Davidson, TN",563.0,969587.0,750.0,1583115.0,2018,10,19,29754,997,17092,0,0,0
40159,Regional Transportation Authority,Independent Public Agency or Authority of Transit Service,CB,PT,False,44.0,"Nashville-Davidson, TN",563.0,969587.0,750.0,1583115.0,2018,11,19,27133,909,14204,0,0,0
