Fatalities_sum,Injuries_sum,Events_sum,VRM_sum,Ridership_sum,P_UZA_SM_avg,P_UZA_P_avg,SA_SM_avg,SA_P_avg,M_CB_Count,M_CR_Count,M_DR_Count,M_MB_Count,M_VP_Count,M_LR_Count,M_OTHER_Count,OT_A_Count,OT_B_Count,OT_C_Count,OT_D_Count,OT_E_Count,OT_F_Count,OT_G_Count,OT_H_Count,OT_I_Count,OT_J_Count,OT_OTHER_Count,ToS_DO_Count,ToS_PT_Count,ToS_TN_Count,ToS_TX_Count,Safety Ratio
0,0,0,43728,44694,58.0,90057.0,702.0,159494.0,0,0,1,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0.0
0,0,0,47993,48142,58.0,90057.0,702.0,159494.0,0,0,1,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0.0
0,0,0,42958,40698,58.0,90057.0,702.0,159494.0,0,0,1,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0.0
0,0,0,46857,42617,58.0,90057.0,702.0,159494.0,0,0,1,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0.0
0,0,0,46895,42453,58.0,90057.0,702.0,159494.0,0,0,1,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0.0
0,0,0,44179,39970,58.0,90057.0,702.0,159494.0,0,0,1,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0.0
0,0,0,49312,41632,58.0,90057.0,702.0,159494.0,0,0,1,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0.0
0,5,1,42942,41253,58.0,90057.0,702.0,159494.0,0,0,1,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,2,0,0,0,13.97233477714126
0,0,0,47622,42783,58.0,90057.0,702.0,158460.0,0,0,1,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0.0
0,0,0,45681,43625,58.0,90057.0,702.0,158460.0,0,0,1,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0.0
0,0,0,41819,39244,58.0,90057.0,702.0,158460.0,0,0,1,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0.0
0,0,0,46478,41217,58.0,90057.0,702.0,158460.0,0,0,1,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0.0
0,0,0,42482,41231,58.0,90057.0,702.0,158460.0,0,0,1,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0.0
0,0,0,47381,47476,58.0,90057.0,702.0,158460.0,0,0,1,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0.0
0,0,0,44962,43048,58.0,90057.0,702.0,158460.0,0,0,1,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0.0
0,0,0,46432,44021,58.0,90057.0,702.0,158460.0,0,0,1,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0.0
0,0,0,45863,43414,58.0,90057.0,702.0,158460.0,0,0,1,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0.0
0,0,0,45031,39131,58.0,90057.0,702.0,158460.0,0,0,1,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0.0
0,0,0,49252,43978,58.0,90057.0,702.0,158460.0,0,0,1,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0.0
0,0,0,41532,41538,58.0,90057.0,702.0,158460.0,0,0,1,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0.0
0,0,0,49027,48288,58.0,90057.0,702.0,158823.0,0,0,1,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0.0
0,0,0,43881,42429,58.0,90057.0,702.0,158823.0,0,0,1,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0.0
0,0,0,43321,40957,58.0,90057.0,702.0,158823.0,0,0,1,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0.0
0,0,0,44954,39670,58.0,90057.0,702.0,158823.0,0,0,1,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0.0
0,0,0,41640,41297,58.0,90057.0,702.0,158823.0,0,0,1,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0.0
0,0,0,45865,44520,58.0,90057.0,702.0,158823.0,0,0,1,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0.0
0,0,0,46067,45194,58.0,90057.0,702.0,158823.0,0,0,1,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0.0
0,0,0,45384,44073,58.0,90057.0,702.0,158823.0,0,0,1,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0.0
0,0,0,41735,42029,58.0,90057.0,702.0,158823.0,0,0,1,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0.0
0,0,0,43635,43338,58.0,90057.0,702.0,158823.0,0,0,1,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0.0
0,0,0,45386,43627,58.0,90057.0,702.0,158823.0,0,0,1,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0.0
0,0,0,42432,41415,58.0,90057.0,702.0,158823.0,0,0,1,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0.0
0,0,0,46984,48268,58.0,90057.0,723.0,158510.0,0,0,1,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0.0
0,0,0,41884,41696,58.0,90057.0,723.0,158510.0,0,0,1,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0.0
0,0,0,44152,41282,58.0,90057.0,723.0,158510.0,0,0,1,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0.0
0,0,0,44855,42541,58.0,90057.0,723.0,158510.0,0,0,1,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0.0
0,0,0,41750,41444,58.0,90057.0,723.0,158510.0,0,0,1,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0.0
0,0,0,40993,31380,58.0,90057.0,723.0,158510.0,0,0,1,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0.0
0,0,0,33705,16507,58.0,90057.0,723.0,158510.0,0,0,1,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0.0
0,0,0,23784,13540,58.0,90057.0,723.0,158510.0,0,0,1,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0.0
0,0,0,34110,21940,58.0,90057.0,723.0,158510.0,0,0,1,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0.0
0,0,0,40950,25213,58.0,90057.0,723.0,158510.0,0,0,1,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0.0
0,0,0,39721,24287,58.0,90057.0,723.0,158510.0,0,0,1,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0.0
0,0,0,39441,24566,58.0,90057.0,723.0,158510.0,0,0,1,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0.0
0,0,0,41601,25688,58.0,90057.0,723.0,158398.0,0,0,1,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0.0
0,0,0,36795,21304,58.0,90057.0,723.0,158398.0,0,0,1,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0.0
0,0,0,37606,20247,58.0,90057.0,723.0,158398.0,0,0,1,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0.0
0,0,0,38803,21195,58.0,90057.0,723.0,158398.0,0,0,1,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0.0
0,0,0,40378,21461,58.0,90057.0,723.0,158398.0,0,0,1,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0.0
0,0,0,47291,27517,58.0,90057.0,723.0,158398.0,0,0,1,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0.0
0,0,0,45002,26016,58.0,90057.0,723.0,158398.0,0,0,1,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0.0
0,0,0,43273,24172,58.0,90057.0,723.0,158398.0,0,0,1,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0.0
0,0,0,45769,24452,58.0,90057.0,723.0,158398.0,0,0,1,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0.0
0,0,0,43328,24410,58.0,90057.0,723.0,158398.0,0,0,1,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0.0
0,0,0,46135,25170,58.0,90057.0,723.0,158398.0,0,0,1,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0.0
0,0,0,46547,25297,58.0,90057.0,723.0,158398.0,0,0,1,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0.0
0,0,0,47435,25070,58.0,90057.0,58.0,160248.0,0,0,1,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0.0
0,0,0,47631,24235,58.0,90057.0,58.0,160248.0,0,0,1,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0.0
0,0,0,50744,25570,58.0,90057.0,58.0,160248.0,0,0,1,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0.0
0,0,0,44320,23498,58.0,90057.0,58.0,160248.0,0,0,1,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0.0
0,0,0,41541,23524,58.0,90057.0,58.0,160248.0,0,0,1,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0.0
0,0,0,50259,28236,58.0,90057.0,58.0,160248.0,0,0,1,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0.0
0,0,0,47640,27276,58.0,90057.0,58.0,160248.0,0,0,1,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0.0
0,0,0,46044,26066,58.0,90057.0,58.0,160248.0,0,0,1,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0.0
0,0,0,49626,27909,58.0,90057.0,58.0,160248.0,0,0,1,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0.0
0,0,1,93640,56002,242.0,351478.0,104.0,173514.0,0,0,1,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,2,0,0,0,1.0679196924391285
0,0,0,83049,54708,242.0,351478.0,104.0,173514.0,0,0,1,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0.0
0,0,0,89330,56676,242.0,351478.0,104.0,173514.0,0,0,1,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0.0
0,0,0,89719,55430,242.0,351478.0,104.0,173514.0,0,0,1,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0.0
0,0,0,92268,52959,242.0,351478.0,104.0,173514.0,0,0,1,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0.0
0,0,0,88898,53511,242.0,351478.0,104.0,173514.0,0,0,1,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0.0
0,0,0,90264,52323,242.0,351478.0,104.0,173514.0,0,0,1,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0.0
0,0,0,92767,51728,242.0,351478.0,104.0,173514.0,0,0,1,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0.0
0,0,0,87472,56641,242.0,351478.0,104.0,173514.0,0,0,1,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0.0
0,0,0,96178,63492,242.0,351478.0,104.0,173514.0,0,0,1,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,2,0,0,0.0
0,0,0,84054,49929,242.0,351478.0,104.0,173514.0,0,0,1,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,2,0,0,0.0
0,0,0,85873,50263,242.0,351478.0,104.0,173514.0,0,0,1,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,2,0,0,0.0
0,0,0,87244,57118,242.0,351478.0,104.0,173514.0,0,0,1,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,2,0,0,0.0
0,0,0,83044,47101,242.0,351478.0,104.0,173514.0,0,0,1,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,2,0,0,0.0
0,0,0,90553,87378,242.0,351478.0,104.0,173514.0,0,0,1,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,2,0,0,0.0
0,0,0,90938,60708,242.0,351478.0,104.0,173514.0,0,0,1,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,2,0,0,0.0
0,0,0,85810,50035,242.0,351478.0,104.0,173514.0,0,0,1,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,2,0,0,0.0
0,0,0,88548,51741,242.0,351478.0,104.0,173514.0,0,0,1,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,2,0,0,0.0
0,0,0,88386,44141,242.0,351478.0,104.0,173514.0,0,0,1,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,2,0,0,0.0
0,0,0,88246,48306,242.0,351478.0,104.0,173514.0,0,0,1,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,2,0,0,0.0
0,0,0,84641,36370,242.0,351478.0,104.0,173514.0,0,0,1,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,2,0,0,0.0
0,1,1,84937,2885,242.0,351478.0,104.0,171943.0,0,0,1,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,2,0,0,2.354686414636731
0,0,0,68514,57091,242.0,351478.0,104.0,171943.0,0,0,1,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,2,0,0,0.0
0,0,0,82415,43895,242.0,351478.0,104.0,171943.0,0,0,1,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,2,0,0,0.0
0,0,0,82267,55528,242.0,351478.0,104.0,171943.0,0,0,1,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,2,0,0,0.0
0,4,2,87419,51026,242.0,351478.0,104.0,171943.0,0,0,1,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,2,0,0,6.863496493897207
0,0,0,92203,54656,242.0,351478.0,104.0,171943.0,0,0,1,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,2,0,0,0.0
0,0,0,90010,46526,242.0,351478.0,104.0,171943.0,0,0,1,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,2,0,0,0.0
0,1,2,87419,42645,242.0,351478.0,104.0,171943.0,0,0,1,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,2,0,0,3.4317482469486036
0,0,0,86600,30527,242.0,351478.0,104.0,171943.0,0,0,1,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,2,0,0,0.0
0,0,0,81672,21864,242.0,351478.0,104.0,171943.0,0,0,1,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,2,0,0,0.0
0,0,0,93600,42157,242.0,351478.0,104.0,171943.0,0,0,1,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,2,0,0,0.0
0,0,0,85347,40595,242.0,351478.0,104.0,171943.0,0,0,1,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,2,0,0,0.0
0,5,1,85117,40401,242.0,351478.0,104.0,169148.0,0,0,1,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,2,0,0,7.049120622202381
0,0,0,84563,33899,242.0,351478.0,104.0,169148.0,0,0,1,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,2,0,0,0.0
0,1,1,79536,32625,242.0,351478.0,104.0,169148.0,0,0,1,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,2,0,0,2.5145845906256286
0,0,0,74956,34116,242.0,351478.0,104.0,169148.0,0,0,1,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,2,0,0,0.0
0,0,0,74945,39775,242.0,351478.0,104.0,169148.0,0,0,1,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,2,0,0,0.0
0,0,0,83176,41668,242.0,351478.0,104.0,169148.0,0,0,1,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,2,0,0,0.0
0,0,0,75988,43287,242.0,351478.0,104.0,169148.0,0,0,1,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,2,0,0,0.0
0,0,0,91329,47359,242.0,351478.0,104.0,169148.0,0,0,1,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,2,0,0,0.0
0,1,1,91228,45789,242.0,351478.0,104.0,169148.0,0,0,1,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,2,0,0,2.192309378699522
0,1,1,86140,42745,242.0,351478.0,104.0,169148.0,0,0,1,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,2,0,0,2.3218017181332717
0,0,0,83862,49003,242.0,351478.0,104.0,169148.0,0,0,1,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,2,0,0,0.0
0,0,0,87819,46861,242.0,351478.0,104.0,169148.0,0,0,1,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,2,0,0,0.0
0,0,0,97617,52409,242.0,351478.0,104.0,173514.0,0,0,1,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,2,0,0,0.0
0,1,1,92027,45846,242.0,351478.0,104.0,173514.0,0,0,1,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,2,0,0,2.173275234442066
0,0,1,89298,43427,242.0,351478.0,104.0,173514.0,0,0,1,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,2,0,0,1.1198459092028936
0,0,1,92210,44162,242.0,351478.0,104.0,173514.0,0,0,1,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,2,0,0,1.0844810758052272
0,0,0,91609,48536,242.0,351478.0,104.0,173514.0,0,0,1,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,2,0,0,0.0
0,0,1,98105,51560,242.0,351478.0,104.0,173514.0,0,0,1,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,2,0,0,1.0193160389378726
0,0,0,90723,46308,242.0,351478.0,104.0,173514.0,0,0,1,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,2,0,0,0.0
0,2,1,91547,46533,242.0,351478.0,104.0,173514.0,0,0,1,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,2,0,0,3.277005254131758
0,0,0,96607,46124,242.0,351478.0,104.0,173514.0,0,0,1,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,2,0,0,0.0
0,0,0,95864,43801,242.0,351478.0,104.0,173514.0,0,0,1,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,2,0,0,0.0
0,0,0,107112,51206,242.0,351478.0,104.0,173514.0,0,0,1,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,2,0,0,0.0
0,0,0,95173,42120,242.0,351478.0,104.0,173514.0,0,0,1,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,2,0,0,0.0
0,0,0,99788,50740,242.0,351478.0,104.0,164422.0,0,0,1,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,2,0,0,0.0
0,0,0,95084,42126,242.0,351478.0,104.0,164422.0,0,0,1,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,2,0,0,0.0
0,0,0,88693,37728,242.0,351478.0,104.0,164422.0,0,0,1,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,2,0,0,0.0
0,0,0,94627,46058,242.0,351478.0,104.0,164422.0,0,0,1,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,2,0,0,0.0
0,0,0,89964,45022,242.0,351478.0,104.0,164422.0,0,0,1,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,2,0,0,0.0
0,0,0,93525,46635,242.0,351478.0,104.0,164422.0,0,0,1,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,2,0,0,0.0
0,0,0,93144,46789,242.0,351478.0,104.0,164422.0,0,0,1,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,2,0,0,0.0
0,0,0,98298,49229,242.0,351478.0,104.0,164422.0,0,0,1,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,2,0,0,0.0
0,0,0,89360,46307,242.0,351478.0,104.0,164422.0,0,0,1,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,2,0,0,0.0
0,0,0,94642,49166,242.0,351478.0,104.0,164422.0,0,0,1,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,2,0,0,0.0
0,0,0,99401,53221,242.0,351478.0,104.0,164422.0,0,0,1,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,2,0,0,0.0
0,0,0,91038,47611,242.0,351478.0,104.0,164422.0,0,0,1,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,2,0,0,0.0
0,0,0,103400,52845,242.0,351478.0,101.0,160628.0,0,0,1,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,2,0,0,0.0
0,0,0,94996,47753,242.0,351478.0,101.0,160628.0,0,0,1,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,2,0,0,0.0
0,0,0,95695,45068,242.0,351478.0,101.0,160628.0,0,0,1,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,2,0,0,0.0
0,0,0,99857,46552,242.0,351478.0,101.0,160628.0,0,0,1,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,2,0,0,0.0
0,0,0,95112,46885,242.0,351478.0,101.0,160628.0,0,0,1,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,2,0,0,0.0
0,0,0,93502,39822,242.0,351478.0,101.0,160628.0,0,0,1,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,2,0,0,0.0
0,0,0,87325,31243,242.0,351478.0,101.0,160628.0,0,0,1,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,2,0,0,0.0
0,0,0,86932,32172,242.0,351478.0,101.0,160628.0,0,0,1,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,2,0,0,0.0
0,0,0,96880,38202,242.0,351478.0,101.0,160628.0,0,0,1,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,2,0,0,0.0
0,0,0,95688,39712,242.0,351478.0,101.0,160628.0,0,0,1,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,2,0,0,0.0
0,0,0,94373,40279,242.0,351478.0,101.0,160628.0,0,0,1,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,2,0,0,0.0
0,0,0,93343,39972,242.0,351478.0,101.0,160628.0,0,0,1,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,2,0,0,0.0
0,0,0,102641,45847,242.0,351478.0,101.0,160628.0,0,0,1,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,2,0,0,0.0
0,0,0,93616,43037,242.0,351478.0,101.0,160628.0,0,0,1,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,2,0,0,0.0
0,0,0,92455,43510,242.0,351478.0,101.0,160628.0,0,0,1,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,2,0,0,0.0
0,0,0,89456,47733,242.0,351478.0,101.0,160628.0,0,0,1,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,2,0,0,0.0
1,1,1,87266,26421,242.0,351478.0,101.0,160628.0,0,0,1,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,2,0,0,3.4377649943849837
0,0,0,104288,42312,242.0,351478.0,101.0,160628.0,0,0,1,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,2,0,0,0.0
0,1,1,87534,42286,242.0,351478.0,101.0,160628.0,0,0,1,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,2,0,0,2.2848264674297987
0,0,0,83222,38727,242.0,351478.0,101.0,160628.0,0,0,1,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,2,0,0,0.0
0,2,1,87119,41869,242.0,351478.0,101.0,160628.0,0,0,1,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,2,0,0,3.443565697494232
0,0,0,82294,40361,242.0,351478.0,101.0,160628.0,0,0,1,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,2,0,0,0.0
0,1,1,85339,41943,242.0,351478.0,101.0,160628.0,0,0,1,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,2,0,0,2.3435943706863216
0,0,1,85867,45318,242.0,351478.0,101.0,160628.0,0,0,1,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,2,0,0,1.1645917523612097
0,3,3,84905,50708,242.0,351478.0,104.0,173514.0,0,0,1,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,2,0,0,7.066721630057122
0,0,0,79802,36073,242.0,351478.0,104.0,173514.0,0,0,1,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,2,0,0,0.0
0,0,0,80679,36301,242.0,351478.0,104.0,173514.0,0,0,1,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,2,0,0,0.0
0,0,0,70994,29083,242.0,351478.0,104.0,173514.0,0,0,1,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,2,0,0,0.0
0,0,0,57689,27879,242.0,351478.0,104.0,173514.0,0,0,1,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,2,0,0,0.0
0,0,0,66597,32657,242.0,351478.0,104.0,173514.0,0,0,1,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,2,0,0,0.0
0,0,0,63799,32438,242.0,351478.0,104.0,173514.0,0,0,1,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,2,0,0,0.0
0,0,0,77168,32561,242.0,351478.0,104.0,173514.0,0,0,1,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,2,0,0,0.0
0,0,0,81130,34567,242.0,351478.0,104.0,173514.0,0,0,1,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,2,0,0,0.0
0,0,0,63046,47678,51.0,71880.0,51.0,67265.0,0,0,1,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0.0
0,0,0,62052,49860,51.0,71880.0,51.0,67265.0,0,0,1,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0.0
0,0,0,66215,48724,51.0,71880.0,51.0,67265.0,0,0,1,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0.0
0,0,0,68668,51201,51.0,71880.0,51.0,67265.0,0,0,1,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0.0
0,2,1,67657,49823,51.0,71880.0,51.0,67265.0,0,0,1,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,2,0,0,0,4.434130984229274
0,0,0,65027,45794,51.0,71880.0,51.0,67265.0,0,0,1,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0.0
0,0,0,69395,50291,51.0,71880.0,48.0,67265.0,0,0,1,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0.0
