Fatalities_sum,Injuries_sum,Events_sum,VRM_sum,Ridership_sum,OT_A_Count,OT_B_Count,OT_C_Count,OT_D_Count,OT_E_Count,OT_F_Count,OT_G_Count,OT_H_Count,OT_I_Count,OT_J_Count,OT_OTHER_Count,ToS_DO_Count,ToS_PT_Count,ToS_TN_Count,ToS_TX_Count,P_UZA_SM_National,P_UZA_P_National,SA_SM_National,SA_P_National,M_CB,M_CR,M_DR,M_LR,M_MB,M_OTHER,M_VP,Safety Ratio
0,0,0,266890,650247,4.0,0,0,0,1,0,0,0,0,0,0,0.0,5,0,0,5374.0,24886529.0,6954.0,14401992.0,0,0,0,0,0,1,0,0.0
0,11,15,10713600,8167333,53.0,26,2,3,1,1,0,14,0,1,0,49.0,52,0,0,35107.0,112239897.0,51384.0,60664250.0,1,0,0,0,0,0,0,0.24268219832735963
0,0,1,21883,532643,0.0,1,0,0,0,0,0,0,0,0,0,1.0,0,0,0,524.0,3281212.0,49.0,866583.0,0,0,0,0,0,1,0,4.569757345884933
0,0,0,29254182,42973896,16.0,0,0,4,1,3,0,0,0,0,0,7.0,17,0,0,22263.0,83838050.0,26106.0,66512496.0,0,1,0,0,0,0,0,0.0
1,89,85,68046192,9001984,269.0,215,11,3,5,4,10,0,3,2,1,220.0,237,0,66,75506.0,201220939.0,147421.0,116473614.0,0,0,1,0,0,0,0,0.25717824150982616
10,35,55,57422859,355145296,11.0,1,0,2,0,1,0,0,0,0,0,14.0,1,0,0,19569.0,72751547.0,10790.0,39651609.0,0,0,0,0,0,1,0,0.17414667562964778
3,44,80,9613726,44484082,16.0,2,0,1,3,1,0,0,0,0,0,21.0,2,0,0,22114.0,80454272.0,24695.0,62105825.0,0,0,0,1,0,0,0,1.3210278720238127
8,845,534,153614438,442118474,233.0,195,6,6,5,6,7,3,9,4,1,302.0,173,0,0,75215.0,201366506.0,135986.0,116211672.0,0,0,0,0,1,0,0,0.902909920485469
0,0,0,476876,2194027,3.0,2,0,0,0,0,1,0,1,0,0,5.0,2,0,0,5094.0,18598654.0,1575.0,6784889.0,0,0,0,0,0,1,0,0.0
0,8,4,770518,5175405,8.0,1,0,1,0,1,0,0,0,0,0,10.0,1,0,0,10518.0,43386607.0,10167.0,28346183.0,0,0,0,0,0,1,0,1.557393857119496
0,10,20,555523,5062414,6.0,8,0,0,0,0,1,0,0,0,0,13.0,2,0,0,11571.0,30318977.0,4693.0,12911030.0,0,0,0,0,0,1,0,5.40031645854447
0,5,5,949297,8493904,3.0,2,0,0,0,0,0,0,0,0,0,5.0,0,0,0,5739.0,16687282.0,6540.0,10468719.0,0,0,0,0,0,1,0,1.0534111031637095
0,0,0,2806,180851,0.0,1,0,0,0,0,0,0,0,0,0,0.0,1,0,0,524.0,1849898.0,11.0,72832.0,0,0,0,0,0,1,0,0.0
0,2,5,19832981,3213823,42.0,12,6,1,2,0,1,1,0,10,0,40.0,35,0,0,39367.0,122039369.0,74881.0,100158556.0,0,0,0,0,0,0,1,0.035294744647816685
0,0,1,280415,687129,4.0,0,0,0,1,0,0,0,0,0,0,0.0,5,0,0,5374.0,24886529.0,6954.0,14409190.0,0,0,0,0,0,1,0,0.3566143037997254
1,4,6,9781597,7108281,53.0,28,2,3,1,1,0,14,0,1,0,49.0,54,0,0,35378.0,112835398.0,51485.0,60944809.0,1,0,0,0,0,0,0,0.1124560744017567
0,0,1,19995,389478,0.0,1,0,0,0,0,0,0,0,0,0,1.0,0,0,0,524.0,3281212.0,49.0,866583.0,0,0,0,0,0,1,0,5.0012503125781445
0,0,0,27535821,39481481,16.0,0,0,4,1,3,0,0,0,0,0,7.0,17,0,0,22263.0,83838050.0,26106.0,66512496.0,0,1,0,0,0,0,0,0.0
1,49,50,61317729,8000056,268.0,215,11,3,5,4,10,0,3,2,1,220.0,236,0,66,75506.0,201220939.0,147371.0,116506140.0,0,0,1,0,0,0,0,0.1630849700907873
7,65,72,54557892,315636259,11.0,1,0,2,0,1,0,0,0,0,0,14.0,1,0,0,19569.0,72751547.0,10790.0,39651609.0,0,0,0,0,0,1,0,0.26393981644305464
6,37,80,8807140,38717571,16.0,2,0,1,3,1,0,0,0,0,0,21.0,2,0,0,22114.0,80454272.0,24695.0,62105825.0,0,0,0,1,0,0,0,1.396594127037835
8,610,468,142005155,391729367,233.0,195,6,6,5,6,7,3,9,4,1,302.0,173,0,0,75215.0,201366506.0,135986.0,116284407.0,0,0,0,0,1,0,0,0.7647609694169202
0,1,1,440872,2072010,3.0,2,0,0,0,0,1,0,1,0,0,5.0,2,0,0,5094.0,18598654.0,1575.0,6784889.0,0,0,0,0,0,1,0,0.45364640984231247
0,10,3,770540,5022338,8.0,1,0,1,0,1,0,0,0,0,0,10.0,1,0,0,10518.0,43386607.0,10167.0,28346183.0,0,0,0,0,0,1,0,1.6871285072806084
0,4,14,517024,4448070,6.0,8,0,0,0,0,1,0,0,0,0,13.0,2,0,0,11571.0,30318977.0,4693.0,12911030.0,0,0,0,0,0,1,0,3.481463142910194
0,2,2,902070,7561000,3.0,2,0,0,0,0,0,0,0,0,0,5.0,0,0,0,5739.0,16687282.0,6540.0,10468719.0,0,0,0,0,0,1,0,0.44342456793818663
0,0,0,2591,157486,0.0,1,0,0,0,0,0,0,0,0,0,0.0,1,0,0,524.0,1849898.0,11.0,72832.0,0,0,0,0,0,1,0,0.0
0,1,6,17296069,2787671,42.0,12,6,1,2,0,1,1,0,10,0,40.0,35,0,0,39367.0,122039369.0,74881.0,100158556.0,0,0,0,0,0,0,1,0.04047162392795727
0,0,0,245956,577765,4.0,0,0,0,1,0,0,0,0,0,0,0.0,5,0,0,5374.0,24886529.0,6954.0,14409190.0,0,0,0,0,0,1,0,0.0
0,10,8,10626455,7149000,53.0,28,2,3,1,1,0,14,0,1,0,49.0,54,0,0,35378.0,112835398.0,51485.0,60944809.0,1,0,0,0,0,0,0,0.16938856843604005
0,0,0,15777,373320,0.0,1,0,0,0,0,0,0,0,0,0,1.0,0,0,0,524.0,3281212.0,49.0,866583.0,0,0,0,0,0,1,0,0.0
0,0,0,29418802,41295285,16.0,0,0,4,1,3,0,0,0,0,0,7.0,17,0,0,22263.0,83838050.0,26106.0,66512496.0,0,1,0,0,0,0,0,0.0
0,73,72,63463967,8285442,268.0,215,11,3,5,4,10,0,3,2,1,220.0,236,0,66,75506.0,201220939.0,147371.0,116506140.0,0,0,1,0,0,0,0,0.22847610518894917
7,54,74,58490769,319644458,11.0,1,0,2,0,1,0,0,0,0,0,14.0,1,0,0,19569.0,72751547.0,10790.0,39651609.0,0,0,0,0,0,1,0,0.23080565071729525
6,41,82,9362340,38945819,16.0,2,0,1,3,1,0,0,0,0,0,21.0,2,0,0,22114.0,80454272.0,24695.0,62105825.0,0,0,0,1,0,0,0,1.3778606630393684
9,743,478,150756886,387211500,233.0,195,6,6,5,6,7,3,9,4,1,302.0,173,0,0,75215.0,201366506.0,135986.0,116284407.0,0,0,0,0,1,0,0,0.8158831298757391
0,0,0,382792,1897460,3.0,2,0,0,0,0,1,0,1,0,0,5.0,2,0,0,5094.0,18598654.0,1575.0,6784889.0,0,0,0,0,0,1,0,0.0
0,7,7,813801,4901600,8.0,1,0,1,0,1,0,0,0,0,0,10.0,1,0,0,10518.0,43386607.0,10167.0,28346183.0,0,0,0,0,0,1,0,1.7203222900930326
2,32,21,550130,4617261,6.0,8,0,0,0,0,1,0,0,0,0,13.0,2,0,0,11571.0,30318977.0,4693.0,12911030.0,0,0,0,0,0,1,0,9.997636922182028
0,3,4,964897,7700147,3.0,2,0,0,0,0,0,0,0,0,0,5.0,0,0,0,5739.0,16687282.0,6540.0,10468719.0,0,0,0,0,0,1,0,0.7254660341984689
0,0,0,2714,146389,0.0,1,0,0,0,0,0,0,0,0,0,0.0,1,0,0,524.0,1849898.0,11.0,72832.0,0,0,0,0,0,1,0,0.0
0,9,6,18351497,2919241,42.0,12,6,1,2,0,1,1,0,10,0,40.0,35,0,0,39367.0,122039369.0,74881.0,100158556.0,0,0,0,0,0,0,1,0.08173720105776656
0,1,1,259629,551097,4.0,0,0,0,1,0,0,0,0,0,0,0.0,5,0,0,5374.0,24886529.0,6954.0,14409190.0,0,0,0,0,0,1,0,0.7703299708430106
0,4,4,9606742,7019179,53.0,28,2,3,1,1,0,13,0,1,0,48.0,54,0,0,35378.0,112835398.0,48403.0,53818960.0,1,0,0,0,0,0,0,0.08327485010006515
0,0,1,19884,330661,0.0,1,0,0,0,0,0,0,0,0,0,1.0,0,0,0,524.0,3281212.0,49.0,866583.0,0,0,0,0,0,1,0,5.029169181251257
0,0,0,27021664,38145327,16.0,0,0,4,1,3,0,0,0,0,0,7.0,17,0,0,22263.0,83838050.0,26106.0,66574301.0,0,1,0,0,0,0,0,0.0
1,103,85,59993743,7794556,269.0,215,11,3,5,4,10,0,3,2,0,220.0,235,0,67,75489.0,201188074.0,148555.0,116882408.0,0,0,1,0,0,0,0,0.3150328526759866
6,58,66,54407624,291435498,11.0,1,0,2,0,1,0,0,0,0,0,14.0,1,0,0,19569.0,72751547.0,10784.0,39577921.0,0,0,0,0,0,1,0,0.23893710190321854
5,47,75,9025727,37181580,16.0,2,0,1,3,1,0,0,0,0,0,21.0,2,0,0,22114.0,80454272.0,24697.0,62218825.0,0,0,0,1,0,0,0,1.4070888694063093
5,597,441,143549745,367247869,236.0,195,6,6,5,6,7,3,9,4,0,304.0,173,0,0,75269.0,201478320.0,136633.0,116691299.0,0,0,0,0,1,0,0,0.7265773965673015
0,0,1,415953,2050885,3.0,2,0,0,0,0,1,0,1,0,0,5.0,2,0,0,5094.0,18598654.0,1575.0,6784889.0,0,0,0,0,0,1,0,0.24041177729214597
0,12,7,790171,4835279,8.0,1,0,1,0,1,0,0,0,0,0,10.0,1,0,0,10518.0,43386607.0,10167.0,28346183.0,0,0,0,0,0,1,0,2.404542814150355
0,10,19,496891,3618783,6.0,8,0,0,0,0,1,0,0,0,0,13.0,2,0,0,11571.0,30318977.0,4696.0,12946064.0,0,0,0,0,0,1,0,5.8362900515404785
0,6,5,913726,7742606,3.0,2,0,0,0,0,0,0,0,0,0,5.0,0,0,0,5739.0,16687282.0,6540.0,10468719.0,0,0,0,0,0,1,0,1.2038619892615512
0,0,0,2581,144229,0.0,1,0,0,0,0,0,0,0,0,0,0.0,1,0,0,524.0,1849898.0,11.0,72832.0,0,0,0,0,0,1,0,0.0
0,3,4,18038812,2901910,42.0,14,7,1,2,0,1,1,0,7,0,37.0,38,0,0,39331.0,121709153.0,83366.0,99848573.0,0,0,0,0,0,0,1,0.03880521621933861
0,0,0,243620,496711,4.0,0,0,0,1,0,0,0,0,0,0,0.0,5,0,0,5374.0,24886529.0,6954.0,14409190.0,0,0,0,0,0,1,0,0.0
0,5,4,9917254,7396066,53.0,28,2,3,1,1,0,13,0,1,0,48.0,54,0,0,35378.0,112835398.0,48403.0,53818960.0,1,0,0,0,0,0,0,0.09075092762573188
0,1,1,21970,392483,0.0,1,0,0,0,0,0,0,0,0,0,1.0,0,0,0,524.0,3281212.0,49.0,866583.0,0,0,0,0,0,1,0,9.103322712790169
0,0,0,27389441,37877780,16.0,0,0,4,1,3,0,0,0,0,0,7.0,17,0,0,22263.0,83838050.0,26106.0,66574301.0,0,1,0,0,0,0,0,0.0
0,93,79,62300900,8174821,269.0,215,11,3,5,4,10,0,3,2,0,220.0,235,0,67,75489.0,201188074.0,148555.0,116882408.0,0,0,1,0,0,0,0,0.27607947878762584
5,44,67,53633377,304686099,11.0,1,0,2,0,1,0,0,0,0,0,14.0,1,0,0,19569.0,72751547.0,10784.0,39577921.0,0,0,0,0,0,1,0,0.21628322975075764
2,38,72,8661821,38665823,16.0,2,0,1,3,1,0,0,0,0,0,21.0,2,0,0,22114.0,80454272.0,24697.0,62218825.0,0,0,0,1,0,0,0,1.2930306456344458
4,694,450,144038247,387672309,236.0,195,6,6,5,6,7,3,9,4,0,304.0,173,0,0,75269.0,201478320.0,136633.0,116691299.0,0,0,0,0,1,0,0,0.7970105329038059
0,0,0,432328,1942093,3.0,2,0,0,0,0,1,0,1,0,0,5.0,2,0,0,5094.0,18598654.0,1575.0,6784889.0,0,0,0,0,0,1,0,0.0
0,12,6,772407,5083021,8.0,1,0,1,0,1,0,0,0,0,0,10.0,1,0,0,10518.0,43386607.0,10167.0,28346183.0,0,0,0,0,0,1,0,2.3303776376961887
0,10,31,465599,3957498,6.0,8,0,1,0,0,1,0,0,0,0,13.0,3,0,0,12893.0,34905747.0,4720.0,13263843.0,0,0,0,0,0,1,0,8.805860837329977
0,16,9,886413,7822730,3.0,2,0,0,0,0,0,0,0,0,0,5.0,0,0,0,5739.0,16687282.0,6540.0,10468719.0,0,0,0,0,0,1,0,2.8203557483926796
0,0,0,2549,155800,0.0,1,0,0,0,0,0,0,0,0,0,0.0,1,0,0,524.0,1849898.0,11.0,72832.0,0,0,0,0,0,1,0,0.0
0,3,4,18332547,2920987,42.0,14,7,1,2,0,1,1,0,7,0,37.0,38,0,0,39331.0,121709153.0,83366.0,99848573.0,0,0,0,0,0,0,1,0.03818345590495418
1,0,1,253623,595368,4.0,0,0,0,1,0,0,0,0,0,0,0.0,5,0,0,5374.0,24886529.0,6954.0,14409190.0,0,0,0,0,0,1,0,0.7885720143677821
0,3,3,11009464,8292736,53.0,28,2,3,1,1,0,13,0,1,0,48.0,54,0,0,35378.0,112835398.0,48403.0,53818960.0,1,0,0,0,0,0,0,0.05449856596106768
0,0,2,24238,455125,0.0,1,0,0,0,0,0,0,0,0,0,1.0,0,0,0,524.0,3281212.0,49.0,866583.0,0,0,0,0,0,1,0,8.251505899826718
0,0,0,29862139,42189495,16.0,0,0,4,1,3,0,0,0,0,0,7.0,17,0,0,22263.0,83838050.0,26106.0,66574301.0,0,1,0,0,0,0,0,0.0
0,113,90,68492441,9000839,269.0,215,11,3,5,4,10,0,3,2,0,220.0,235,0,67,75489.0,201188074.0,148555.0,116882408.0,0,0,1,0,0,0,0,0.29638307094355126
13,46,65,59288648,337703626,11.0,1,0,2,0,1,0,0,0,0,0,14.0,1,0,0,19569.0,72751547.0,10784.0,39577921.0,0,0,0,0,0,1,0,0.20914627704109562
4,33,83,9570810,41824000,16.0,2,0,1,3,1,0,0,0,0,0,21.0,2,0,0,22114.0,80454272.0,24697.0,62218825.0,0,0,0,1,0,0,0,1.2538123732474054
9,657,503,155637612,417175835,236.0,195,6,6,5,6,7,3,9,4,0,304.0,173,0,0,75269.0,201478320.0,136633.0,116691299.0,0,0,0,0,1,0,0,0.7511037884595659
0,1,1,451678,2157602,3.0,2,0,0,0,0,1,0,1,0,0,5.0,2,0,0,5094.0,18598654.0,1575.0,6784889.0,0,0,0,0,0,1,0,0.44279331736325434
0,17,11,868299,5533790,8.0,1,0,1,0,1,0,0,0,0,0,10.0,1,0,0,10518.0,43386607.0,10167.0,28346183.0,0,0,0,0,0,1,0,3.2246956405569973
0,6,33,576472,4608231,6.0,8,0,1,0,0,1,0,0,0,0,13.0,3,0,0,12893.0,34905747.0,4720.0,13263843.0,0,0,0,0,0,1,0,6.765289554392928
0,11,7,992802,8153388,3.0,2,0,0,0,0,0,0,0,0,0,5.0,0,0,0,5739.0,16687282.0,6540.0,10468719.0,0,0,0,0,0,1,0,1.8130503363208375
0,0,0,2950,186090,0.0,1,0,0,0,0,0,0,0,0,0,0.0,1,0,0,524.0,1849898.0,11.0,72832.0,0,0,0,0,0,1,0,0.0
0,3,10,20488262,3190983,42.0,14,7,1,2,0,1,1,0,7,0,37.0,38,0,0,39331.0,121709153.0,83366.0,99848573.0,0,0,0,0,0,0,1,0.06345096524048745
0,0,0,279559,662877,4.0,0,0,0,1,0,0,0,0,0,0,0.0,5,0,0,5374.0,24886529.0,6954.0,14409190.0,0,0,0,0,0,1,0,0.0
0,8,6,10148388,7556036,53.0,28,2,3,1,1,0,13,0,1,0,48.0,54,0,0,35378.0,112835398.0,48403.0,53818960.0,1,0,0,0,0,0,0,0.1379529438566992
0,0,1,23351,458087,0.0,1,0,0,0,0,0,0,0,0,0,1.0,0,0,0,524.0,3281212.0,49.0,866583.0,0,0,0,0,0,1,0,4.282471842747634
0,0,0,28243185,40690558,17.0,0,0,4,1,3,0,0,0,0,0,7.0,18,0,0,22931.0,86212253.0,28448.0,69494301.0,0,1,0,0,0,0,0,0.0
0,118,99,65484877,8584642,269.0,215,11,3,5,4,10,0,3,2,0,219.0,236,0,67,75525.0,201249974.0,154395.0,117154222.0,0,0,1,0,0,0,0,0.3313742194247383
12,60,75,55762653,321735749,11.0,1,0,2,0,1,0,0,0,0,0,14.0,1,0,0,19569.0,72751547.0,10784.0,39577921.0,0,0,0,0,0,1,0,0.26361729955710683
3,44,88,9247201,42179568,16.0,2,0,1,3,1,0,0,0,0,0,21.0,2,0,0,22114.0,80454272.0,24697.0,62218825.0,0,0,0,1,0,0,0,1.4599012176765704
6,691,467,148692390,399888060,236.0,195,6,6,5,6,7,3,9,4,0,304.0,173,0,0,75269.0,201478320.0,136633.0,116691299.0,0,0,0,0,1,0,0,0.7828241916079228
0,0,1,437966,2030844,3.0,2,0,0,0,0,1,0,1,0,0,5.0,2,0,0,5094.0,18598654.0,1575.0,6784889.0,0,0,0,0,0,1,0,0.228328226392003
0,15,10,835539,5494160,8.0,1,0,1,0,1,0,0,0,0,0,10.0,1,0,0,10518.0,43386607.0,10167.0,28346183.0,0,0,0,0,0,1,0,2.9920805611706935
0,8,25,555126,4477798,6.0,8,0,1,0,0,1,0,0,0,0,13.0,3,0,0,12893.0,34905747.0,4720.0,13263843.0,0,0,0,0,0,1,0,5.944596361907027
0,3,3,928893,7857201,3.0,2,0,0,0,0,0,0,0,0,0,5.0,0,0,0,5739.0,16687282.0,6540.0,10468719.0,0,0,0,0,0,1,0,0.645930155572278
0,0,0,2754,180189,0.0,1,0,0,0,0,0,0,0,0,0,0.0,1,0,0,524.0,1849898.0,11.0,72832.0,0,0,0,0,0,1,0,0.0
0,1,1,19286408,2961459,42.0,14,7,1,2,0,1,1,0,7,0,37.0,38,0,0,39331.0,121709153.0,83366.0,99848573.0,0,0,0,0,0,0,1,0.010369997357724673
0,0,0,259638,577097,4.0,0,0,0,1,0,0,0,0,0,0,0.0,5,0,0,5374.0,24886529.0,6954.0,14409190.0,0,0,0,0,0,1,0,0.0
2,9,6,10309638,7640887,53.0,28,2,3,1,1,0,13,0,1,0,48.0,54,0,0,35378.0,112835398.0,48403.0,53818960.0,1,0,0,0,0,0,0,0.16489424749928175
0,0,1,23483,491549,0.0,1,0,0,0,0,0,0,0,0,0,1.0,0,0,0,524.0,3281212.0,49.0,866583.0,0,0,0,0,0,1,0,4.258399693395222
0,0,0,28826212,41414363,17.0,0,0,4,1,3,0,0,0,0,0,7.0,18,0,0,22931.0,86212253.0,28448.0,69494301.0,0,1,0,0,0,0,0,0.0
0,93,86,65556118,8540387,269.0,215,11,3,5,4,10,0,3,2,0,218.0,237,0,67,75525.0,201249974.0,154439.0,117301590.0,0,0,1,0,0,0,0,0.2730485047940148
10,60,77,56223258,336609592,11.0,1,0,2,0,1,0,0,0,0,0,14.0,1,0,0,19569.0,72751547.0,10784.0,39577921.0,0,0,0,0,0,1,0,0.2614576337785334
2,40,76,9379369,41896323,16.0,2,0,1,3,1,0,0,0,0,0,21.0,2,0,0,22114.0,80454272.0,24697.0,62218825.0,0,0,0,1,0,0,0,1.2580803676665242
11,672,494,149141004,393575385,235.0,195,6,6,5,6,7,3,9,4,0,303.0,173,0,0,75269.0,201478320.0,136763.0,116731213.0,0,0,0,0,1,0,0,0.7891860510741903
1,2,2,388618,1742183,3.0,2,0,0,0,0,1,0,1,0,0,5.0,2,0,0,5094.0,18598654.0,1575.0,6784889.0,0,0,0,0,0,1,0,1.2866105018295602
0,13,9,845762,5363615,8.0,1,0,1,0,1,0,0,0,0,0,10.0,1,0,0,10518.0,43386607.0,10167.0,28346183.0,0,0,0,0,0,1,0,2.6012045942002597
0,10,35,574338,4654541,6.0,9,0,1,0,0,1,0,0,0,0,13.0,4,0,0,13571.0,36425164.0,4722.0,13275796.0,0,0,0,0,0,1,0,7.835107549909635
0,2,2,925138,7358321,3.0,2,0,0,0,0,0,0,0,0,0,5.0,0,0,0,5739.0,16687282.0,6540.0,10468719.0,0,0,0,0,0,1,0,0.4323679278118508
0,0,0,2726,177886,0.0,1,0,0,0,0,0,0,0,0,0,0.0,1,0,0,524.0,1849898.0,11.0,72832.0,0,0,0,0,0,1,0,0.0
0,9,7,19261841,3055982,42.0,14,7,1,2,0,1,1,0,7,0,37.0,38,0,0,39331.0,121709153.0,83366.0,99848573.0,0,0,0,0,0,0,1,0.0830657879483067
1,3,3,240575,588976,4.0,0,0,0,1,0,0,0,0,0,0,0.0,5,0,0,5374.0,24886529.0,6954.0,14409190.0,0,0,0,0,0,1,0,2.9096955211472517
0,5,7,10575771,7899300,53.0,28,2,3,1,1,0,13,0,1,0,48.0,54,0,0,35378.0,112835398.0,48403.0,53818960.0,1,0,0,0,0,0,0,0.11346690468241039
0,0,1,22348,521439,0.0,1,0,0,0,0,0,0,0,0,0,1.0,0,0,0,524.0,3281212.0,49.0,866583.0,0,0,0,0,0,1,0,4.474673348845535
0,0,0,29093360,43462698,17.0,0,0,4,1,3,0,0,0,0,0,7.0,18,0,0,22931.0,86212253.0,28448.0,69494301.0,0,1,0,0,0,0,0,0.0
1,89,80,65578779,8515892,268.0,215,11,3,5,4,10,0,3,2,0,217.0,237,0,67,75525.0,201249974.0,154395.0,117154222.0,0,0,1,0,0,0,0,0.25923020006212677
11,63,71,56418123,335418152,11.0,1,0,2,0,1,0,0,0,0,0,14.0,1,0,0,19569.0,72751547.0,10784.0,39577921.0,0,0,0,0,0,1,0,0.25700961373706105
1,29,62,9368031,42890003,16.0,2,0,1,3,1,0,0,0,0,0,21.0,2,0,0,22114.0,80454272.0,24697.0,62218825.0,0,0,0,1,0,0,0,0.9820633599525878
7,707,519,148996265,379204881,235.0,195,6,6,5,6,7,3,9,4,0,303.0,173,0,0,75269.0,201478320.0,136763.0,116731213.0,0,0,0,0,1,0,0,0.8275375225009836
0,0,0,344026,1762227,3.0,2,0,0,0,0,1,0,1,0,0,5.0,2,0,0,5094.0,18598654.0,1575.0,6784889.0,0,0,0,0,0,1,0,0.0
0,8,7,837780,5196958,8.0,1,0,1,0,1,0,0,0,0,0,10.0,1,0,0,10518.0,43386607.0,10167.0,28346183.0,0,0,0,0,0,1,0,1.7904461791878536
0,3,23,521541,4294123,6.0,9,0,1,0,0,1,0,0,0,0,13.0,4,0,0,13571.0,36425164.0,4722.0,13275796.0,0,0,0,0,0,1,0,4.985226473086488
0,5,4,930395,7162495,3.0,2,0,0,0,0,0,0,0,0,0,5.0,0,0,0,5739.0,16687282.0,6540.0,10468719.0,0,0,0,0,0,1,0,0.9673310798101882
0,0,0,2940,199492,0.0,1,0,0,0,0,0,0,0,0,0,0.0,1,0,0,524.0,1849898.0,11.0,72832.0,0,0,0,0,0,1,0,0.0
0,1,3,19564077,3169388,42.0,14,7,1,2,0,1,1,0,7,0,37.0,38,0,0,39331.0,121709153.0,83366.0,99848573.0,0,0,0,0,0,0,1,0.02044563615242365
1,2,3,245551,598455,4.0,0,0,0,1,0,0,0,0,0,0,0.0,5,0,0,5374.0,24886529.0,6954.0,14409190.0,0,0,0,0,0,1,0,2.443484245635326
0,10,9,10263052,7439896,53.0,28,2,3,1,1,0,13,0,1,0,49.0,53,0,0,34973.0,113283758.0,51517.0,56881800.0,1,0,0,0,0,0,0,0.18513011529124085
0,1,2,20861,692275,0.0,1,0,0,0,0,0,0,0,0,0,1.0,0,0,0,524.0,3281212.0,49.0,874228.0,0,0,0,0,0,1,0,14.380902161928958
0,0,0,28743111,41616498,17.0,0,0,4,1,3,0,0,0,0,0,7.0,18,0,0,22931.0,86212253.0,28448.0,69500766.0,0,1,0,0,0,0,0,0.0
0,93,78,61986421,7987713,268.0,214,11,3,5,4,12,0,3,2,0,221.0,233,0,68,75405.0,200914982.0,158316.0,117927944.0,0,0,1,0,0,0,0,0.27586687090709755
10,59,69,55830995,302880192,11.0,1,0,2,0,1,0,0,0,0,0,14.0,1,0,0,19569.0,72751547.0,11054.0,39725743.0,0,0,0,0,0,1,0,0.24717453092139946
5,41,80,9483960,41432140,16.0,2,0,1,3,1,0,0,0,0,0,21.0,2,0,0,22114.0,80454272.0,24444.0,62628612.0,0,0,0,1,0,0,0,1.3285589563853073
6,720,519,145856778,357314168,236.0,193,6,6,5,6,8,3,8,4,0,305.0,170,0,0,75149.0,201143328.0,137383.0,117202024.0,0,0,0,0,1,0,0,0.8535770617392906
0,0,2,362521,2022460,3.0,2,0,0,0,0,1,0,1,0,0,5.0,2,0,0,5094.0,18598654.0,1575.0,6784889.0,0,0,0,0,0,1,0,0.5516921778324566
0,16,10,792388,5118941,7.0,1,0,1,0,1,0,0,0,0,0,10.0,0,0,0,10101.0,41500596.0,9793.0,26071069.0,0,0,0,0,0,1,0,3.2812208160648573
0,8,23,500576,4688135,6.0,9,0,1,0,0,1,0,0,0,0,13.0,4,0,0,13571.0,36425164.0,4722.0,14001842.0,0,0,0,0,0,1,0,6.192865818577
0,8,4,882948,6858524,3.0,2,0,0,0,0,0,0,0,0,0,5.0,0,0,0,5739.0,16687282.0,6540.0,10489294.0,0,0,0,0,0,1,0,1.3590834341320213
0,0,0,2842,205913,0.0,1,0,0,0,0,0,0,0,0,0,0.0,1,0,0,524.0,1849898.0,11.0,72832.0,0,0,0,0,0,1,0,0.0
0,7,5,18192738,2844365,42.0,15,7,0,2,0,0,1,0,7,0,38.0,36,0,0,37466.0,117538425.0,68854.0,97219232.0,0,0,0,0,0,0,1,0.06596038485246146
0,0,3,239640,579492,4.0,0,0,0,1,0,0,0,0,0,0,0.0,5,0,0,5374.0,24886529.0,6798.0,14384594.0,0,0,0,0,0,1,0,1.2518778167250877
0,9,7,11253333,8290286,53.0,28,2,3,1,1,0,13,0,1,0,49.0,53,0,0,34973.0,113283758.0,51517.0,56881800.0,1,0,0,0,0,0,0,0.14218009899822567
0,0,2,21079,700786,0.0,1,0,0,0,0,0,0,0,0,0,1.0,0,0,0,524.0,3281212.0,49.0,874228.0,0,0,0,0,0,1,0,9.488116134541487
0,0,0,30243355,43258484,17.0,0,0,4,1,3,0,0,0,0,0,7.0,18,0,0,22931.0,86212253.0,28448.0,69500766.0,0,1,0,0,0,0,0,0.0
1,84,94,67482410,8795141,268.0,214,11,3,5,4,12,0,3,2,0,221.0,233,0,68,75405.0,200914982.0,158389.0,118076803.0,0,0,1,0,0,0,0,0.2652543084931318
4,54,66,58426248,319225270,11.0,1,0,2,0,1,0,0,0,0,0,14.0,1,0,0,19569.0,72751547.0,11054.0,39725743.0,0,0,0,0,0,1,0,0.21223337839527193
4,36,78,9779935,43107253,16.0,2,0,1,3,1,0,0,0,0,0,21.0,2,0,0,22114.0,80454272.0,24444.0,62628612.0,0,0,0,1,0,0,0,1.2065519862862073
7,762,475,155478049,389840946,236.0,192,6,6,5,6,8,3,8,4,0,305.0,169,0,0,75149.0,201143328.0,137383.0,117202024.0,0,0,0,0,1,0,0,0.8001129471337783
0,0,1,438736,2131682,3.0,2,0,0,0,0,1,0,1,0,0,5.0,2,0,0,5094.0,18598654.0,1575.0,6784889.0,0,0,0,0,0,1,0,0.227927500820539
0,6,4,829132,5265583,7.0,1,0,1,0,1,0,0,0,0,0,10.0,0,0,0,10101.0,41500596.0,9793.0,26071069.0,0,0,0,0,0,1,0,1.2060805758311102
0,6,22,544740,4575184,6.0,9,0,1,0,0,1,0,0,0,0,13.0,4,0,0,13571.0,36425164.0,4722.0,14001842.0,0,0,0,0,0,1,0,5.140066820868672
